daily_id,timestamp,price,open,high,low,close,volume,avg_vol_3_months,bid,ask,prev_close,52_week_high,52_week_low,symbol_id
4001,2021-07-14 10:17,808.365,809.753,809.95,806.78,808.17,1898940,9703712,810.95,807.78,793.66,835,391.08,6
4002,2021-07-14 10:18,808.365,809.753,809.95,806.78,808.17,9494700,9703712,809.95,806.78,793.66,835,391.08,6
4003,2021-07-14 10:18,809.365,810.753,810.95,807.78,809.17,9589647,9703712,811.95,808.78,793.66,835,391.08,6
4004,2021-07-14 10:19,810.365,811.753,811.95,808.78,810.17,18419718,9703712,812.95,809.78,793.66,835,391.08,6
4005,2021-07-14 10:19,810.365,811.753,811.95,808.78,810.17,10349223,9703712,811.95,808.78,793.66,835,391.08,6
4006,2021-07-14 10:20,807.375,808.4,808.55,806.2,806.5,11393640,9703712,808.77,806.42,793.66,835,391.08,6
4007,2021-07-14 10:20,806.375,807.4,807.55,805.2,805.5,8545230,9703712,806.55,804.2,793.66,835,391.08,6
4008,2021-07-14 10:21,806.375,807.4,807.55,805.2,805.5,18324771,9703712,807.55,805.2,793.66,835,391.08,6
4009,2021-07-14 10:21,807.375,808.4,808.55,806.2,806.5,9589647,9703712,809.55,807.2,793.66,835,391.08,6
4010,2021-07-14 10:22,806.375,807.4,807.55,805.2,805.5,9304806,9703712,806.55,804.2,793.66,835,391.08,6
4011,2021-07-14 10:22,806.375,807.4,807.55,805.2,805.5,9494700,9703712,807.55,805.2,793.66,835,391.08,6
4012,2021-07-14 10:23,806.375,807.4,807.55,805.2,805.5,18324771,9703712,807.55,805.2,793.66,835,391.08,6
4013,2021-07-14 10:23,807.375,808.4,808.55,806.2,806.5,18989400,9703712,809.55,807.2,793.66,835,391.08,6
4014,2021-07-14 10:24,806.375,807.4,807.55,805.2,805.5,5222085,9703712,806.55,804.2,793.66,835,391.08,6
4015,2021-07-14 10:24,807.375,808.4,808.55,806.2,806.5,11678481,9703712,809.55,807.2,793.66,835,391.08,6
4016,2021-07-14 10:25,806.805,806.5,807.5,806.11,806.5,9684594,9703712,807.61,806.22,793.66,835,391.08,6
4017,2021-07-14 10:25,807.685,807.38,808.38,806.99,807.38,5696820,9703712,809.26,807.87,793.66,835,391.08,6
4018,2021-07-14 10:26,807.685,807.38,808.38,806.99,807.38,7595760,9703712,808.38,806.99,793.66,835,391.08,6
4019,2021-07-14 10:26,808.685,808.38,809.38,807.99,808.38,8545230,9703712,810.38,808.99,793.66,835,391.08,6
4020,2021-07-14 10:27,807.685,807.38,808.38,806.99,807.38,2848410,9703712,807.38,805.99,793.66,835,391.08,6
4021,2021-07-14 10:27,807.685,807.38,808.38,806.99,807.38,5222085,9703712,808.38,806.99,793.66,835,391.08,6
4022,2021-07-14 10:28,807.685,807.38,808.38,806.99,807.38,9684594,9703712,808.38,806.99,793.66,835,391.08,6
4023,2021-07-14 10:28,808.685,808.38,809.38,807.99,808.38,5696820,9703712,810.38,808.99,793.66,835,391.08,6
4024,2021-07-14 10:29,807.685,807.38,808.38,806.99,807.38,2183781,9703712,807.38,805.99,793.66,835,391.08,6
4025,2021-07-14 10:29,808.685,808.38,809.38,807.99,808.38,11393640,9703712,810.38,808.99,793.66,835,391.08,6
4026,2021-07-14 10:30,806.195,808.4,808.55,803.84,804.64,18324771,9703712,808.66,803.95,793.66,835,391.08,6
4027,2021-07-14 10:30,806.195,808.4,808.55,803.84,804.64,9589647,9703712,808.55,803.84,793.66,835,391.08,6
4028,2021-07-14 10:31,807.195,809.4,809.55,804.84,805.64,11583534,9703712,810.55,805.84,793.66,835,391.08,6
4029,2021-07-14 10:31,806.195,808.4,808.55,803.84,804.64,13292580,9703712,807.55,802.84,793.66,835,391.08,6
4030,2021-07-14 10:32,806.195,808.4,808.55,803.84,804.64,7595760,9703712,808.55,803.84,793.66,835,391.08,6
4031,2021-07-14 10:32,806.195,808.4,808.55,803.84,804.64,9684594,9703712,808.55,803.84,793.66,835,391.08,6
4032,2021-07-14 10:33,807.195,809.4,809.55,804.84,805.64,9589647,9703712,810.55,805.84,793.66,835,391.08,6
4033,2021-07-14 10:33,806.195,808.4,808.55,803.84,804.64,7595760,9703712,807.55,802.84,793.66,835,391.08,6
4034,2021-07-14 10:34,807.195,809.4,809.55,804.84,805.64,5696820,9703712,810.55,805.84,793.66,835,391.08,6
4035,2021-07-14 10:34,807.195,809.4,809.55,804.84,805.64,1898940,9703712,809.55,804.84,793.66,835,391.08,6
4036,2021-07-14 10:35,803.72495,804.77,805.8499,801.6,801.69,9494700,9703712,807.0499,802.8,793.66,835,391.08,6
4037,2021-07-14 10:35,804.84495,805.89,806.9699,802.72,802.81,9589647,9703712,808.0899,803.84,793.66,835,391.08,6
4038,2021-07-14 10:36,805.84495,806.89,807.9699,803.72,803.81,18419718,9703712,808.9699,804.72,793.66,835,391.08,6
4039,2021-07-14 10:36,804.84495,805.89,806.9699,802.72,802.81,10349223,9703712,805.9699,801.72,793.66,835,391.08,6
4040,2021-07-14 10:37,804.84495,805.89,806.9699,802.72,802.81,11393640,9703712,806.9699,802.72,793.66,835,391.08,6
4041,2021-07-14 10:37,804.84495,805.89,806.9699,802.72,802.81,8545230,9703712,806.9699,802.72,793.66,835,391.08,6
4042,2021-07-14 10:38,805.84495,806.89,807.9699,803.72,803.81,18324771,9703712,808.9699,804.72,793.66,835,391.08,6
4043,2021-07-14 10:38,804.84495,805.89,806.9699,802.72,802.81,9589647,9703712,805.9699,801.72,793.66,835,391.08,6
4044,2021-07-14 10:39,805.84495,806.89,807.9699,803.72,803.81,9304806,9703712,808.9699,804.72,793.66,835,391.08,6
4045,2021-07-14 10:39,805.84495,806.89,807.9699,803.72,803.81,9494700,9703712,807.9699,803.72,793.66,835,391.08,6
4046,2021-07-14 10:40,802.015,801.865,803.48,800.55,802.51,18324771,9703712,804.25,801.32,793.66,835,391.08,6
4047,2021-07-14 10:40,802.015,801.865,803.48,800.55,802.51,18989400,9703712,803.48,800.55,793.66,835,391.08,6
4048,2021-07-14 10:41,803.015,802.865,804.48,801.55,803.51,5222085,9703712,805.48,802.55,793.66,835,391.08,6
4049,2021-07-14 10:41,802.015,801.865,803.48,800.55,802.51,11678481,9703712,802.48,799.55,793.66,835,391.08,6
4050,2021-07-14 10:42,802.015,801.865,803.48,800.55,802.51,9684594,9703712,803.48,800.55,793.66,835,391.08,6
4051,2021-07-14 10:42,802.015,801.865,803.48,800.55,802.51,5696820,9703712,803.48,800.55,793.66,835,391.08,6
4052,2021-07-14 10:43,803.015,802.865,804.48,801.55,803.51,7595760,9703712,805.48,802.55,793.66,835,391.08,6
4053,2021-07-14 10:43,802.015,801.865,803.48,800.55,802.51,8545230,9703712,802.48,799.55,793.66,835,391.08,6
4054,2021-07-14 10:44,803.015,802.865,804.48,801.55,803.51,2848410,9703712,805.48,802.55,793.66,835,391.08,6
4055,2021-07-14 10:44,803.015,802.865,804.48,801.55,803.51,5222085,9703712,804.48,801.55,793.66,835,391.08,6
4056,2021-07-14 10:45,803.19995,804.77,805.8499,800.55,803.63,9684594,9703712,806.6199,801.32,793.66,835,391.08,6
4057,2021-07-14 10:45,804.18995,805.76,806.8399,801.54,804.62,5696820,9703712,807.8299,802.53,793.66,835,391.08,6
4058,2021-07-14 10:46,805.18995,806.76,807.8399,802.54,805.62,2183781,9703712,808.8399,803.54,793.66,835,391.08,6
4059,2021-07-14 10:46,804.18995,805.76,806.8399,801.54,804.62,11393640,9703712,805.8399,800.54,793.66,835,391.08,6
4060,2021-07-14 10:47,804.18995,805.76,806.8399,801.54,804.62,18324771,9703712,806.8399,801.54,793.66,835,391.08,6
4061,2021-07-14 10:47,804.18995,805.76,806.8399,801.54,804.62,9589647,9703712,806.8399,801.54,793.66,835,391.08,6
4062,2021-07-14 10:48,805.18995,806.76,807.8399,802.54,805.62,11583534,9703712,808.8399,803.54,793.66,835,391.08,6
4063,2021-07-14 10:48,804.18995,805.76,806.8399,801.54,804.62,13292580,9703712,805.8399,800.54,793.66,835,391.08,6
4064,2021-07-14 10:49,805.18995,806.76,807.8399,802.54,805.62,7595760,9703712,808.8399,803.54,793.66,835,391.08,6
4065,2021-07-14 10:49,805.18995,806.76,807.8399,802.54,805.62,9684594,9703712,807.8399,802.54,793.66,835,391.08,6
4066,2021-07-14 10:50,803.49005,803.3,804.44,802.5401,803.725,9589647,9703712,805.21,803.3101,793.66,835,391.08,6
4067,2021-07-14 10:50,803.49005,803.3,804.44,802.5401,803.725,7595760,9703712,804.44,802.5401,793.66,835,391.08,6
4068,2021-07-14 10:51,804.49005,804.3,805.44,803.5401,804.725,5696820,9703712,806.44,804.5401,793.66,835,391.08,6
4069,2021-07-14 10:51,803.49005,803.3,804.44,802.5401,803.725,1898940,9703712,803.44,801.5401,793.66,835,391.08,6
4070,2021-07-14 10:52,803.49005,803.3,804.44,802.5401,803.725,9494700,9703712,804.44,802.5401,793.66,835,391.08,6
4071,2021-07-14 10:52,803.49005,803.3,804.44,802.5401,803.725,9589647,9703712,804.44,802.5401,793.66,835,391.08,6
4072,2021-07-14 10:53,804.49005,804.3,805.44,803.5401,804.725,18419718,9703712,806.44,804.5401,793.66,835,391.08,6
4073,2021-07-14 10:53,803.49005,803.3,804.44,802.5401,803.725,10349223,9703712,803.44,801.5401,793.66,835,391.08,6
4074,2021-07-14 10:54,804.49005,804.3,805.44,803.5401,804.725,11393640,9703712,806.44,804.5401,793.66,835,391.08,6
4075,2021-07-14 10:54,804.49005,804.3,805.44,803.5401,804.725,8545230,9703712,805.44,803.5401,793.66,835,391.08,6
4076,2021-07-14 10:55,804.415,803.4,805.43,803.4,804.63,18324771,9703712,806.2,804.17,793.66,835,391.08,6
4077,2021-07-14 10:55,804.415,803.4,805.43,803.4,804.63,9589647,9703712,805.43,803.4,793.66,835,391.08,6
4078,2021-07-14 10:56,805.415,804.4,806.43,804.4,805.63,9304806,9703712,807.43,805.4,793.66,835,391.08,6
4079,2021-07-14 10:56,804.415,803.4,805.43,803.4,804.63,9494700,9703712,804.43,802.4,793.66,835,391.08,6
4080,2021-07-14 10:57,804.415,803.4,805.43,803.4,804.63,18324771,9703712,805.43,803.4,793.66,835,391.08,6
4081,2021-07-14 10:57,804.415,803.4,805.43,803.4,804.63,18989400,9703712,805.43,803.4,793.66,835,391.08,6
4082,2021-07-14 10:58,805.415,804.4,806.43,804.4,805.63,5222085,9703712,807.43,805.4,793.66,835,391.08,6
4083,2021-07-14 10:58,804.415,803.4,805.43,803.4,804.63,11678481,9703712,804.43,802.4,793.66,835,391.08,6
4084,2021-07-14 10:59,805.415,804.4,806.43,804.4,805.63,9684594,9703712,807.43,805.4,793.66,835,391.08,6
4085,2021-07-14 10:59,805.415,804.4,806.43,804.4,805.63,5696820,9703712,806.43,804.4,793.66,835,391.08,6
4086,2021-07-14 11:00,804.11,804.99,805.2,803.02,804.21,7595760,9703712,805.97,803.79,793.66,835,391.08,6
4087,2021-07-14 11:00,804.11,804.99,805.2,803.02,804.21,8545230,9703712,805.2,803.02,793.66,835,391.08,6
4088,2021-07-14 11:01,804.11,804.99,805.2,803.02,804.21,2848410,9703712,805.2,803.02,793.66,835,391.08,6
4089,2021-07-14 11:01,804.11,804.99,805.2,803.02,804.21,5222085,9703712,805.2,803.02,793.66,835,391.08,6
4090,2021-07-14 11:02,803.11,803.99,804.2,802.02,803.21,9684594,9703712,803.2,801.02,793.66,835,391.08,6
4091,2021-07-14 11:02,804.11,804.99,805.2,803.02,804.21,5696820,9703712,806.2,804.02,793.66,835,391.08,6
4092,2021-07-14 11:03,804.11,804.99,805.2,803.02,804.21,2183781,9703712,805.2,803.02,793.66,835,391.08,6
4093,2021-07-14 11:03,805.11,805.99,806.2,804.02,805.21,11393640,9703712,807.2,805.02,793.66,835,391.08,6
4094,2021-07-14 11:04,806.11,806.99,807.2,805.02,806.21,18324771,9703712,808.2,806.02,793.66,835,391.08,6
4095,2021-07-14 11:04,806.11,806.99,807.2,805.02,806.21,9589647,9703712,807.2,805.02,793.66,835,391.08,6
4096,2021-07-14 11:05,804.19905,804.09,805.24,803.1581,803.43,11583534,9703712,806.01,803.9281,793.66,835,391.08,6
4097,2021-07-14 11:05,804.19905,804.09,805.24,803.1581,803.43,13292580,9703712,805.24,803.1581,793.66,835,391.08,6
4098,2021-07-14 11:06,804.19905,804.09,805.24,803.1581,803.43,7595760,9703712,805.24,803.1581,793.66,835,391.08,6
4099,2021-07-14 11:06,804.19905,804.09,805.24,803.1581,803.43,9684594,9703712,805.24,803.1581,793.66,835,391.08,6
4100,2021-07-14 11:07,803.19905,803.09,804.24,802.1581,802.43,9589647,9703712,803.24,801.1581,793.66,835,391.08,6
4101,2021-07-14 11:07,804.19905,804.09,805.24,803.1581,803.43,7595760,9703712,806.24,804.1581,793.66,835,391.08,6
4102,2021-07-14 11:08,804.19905,804.09,805.24,803.1581,803.43,5696820,9703712,805.24,803.1581,793.66,835,391.08,6
4103,2021-07-14 11:08,805.19905,805.09,806.24,804.1581,804.43,1898940,9703712,807.24,805.1581,793.66,835,391.08,6
4104,2021-07-14 11:09,806.19905,806.09,807.24,805.1581,805.43,9494700,9703712,808.24,806.1581,793.66,835,391.08,6
4105,2021-07-14 11:09,806.19905,806.09,807.24,805.1581,805.43,9589647,9703712,807.24,805.1581,793.66,835,391.08,6
4106,2021-07-14 11:10,802.93005,803.415,803.76,802.1001,802.4224,18419718,9703712,804.53,802.8701,793.66,835,391.08,6
4107,2021-07-14 11:10,801.93005,802.415,802.76,801.1001,801.4224,10349223,9703712,801.76,800.1001,793.66,835,391.08,6
4108,2021-07-14 11:11,801.93005,802.415,802.76,801.1001,801.4224,11393640,9703712,802.76,801.1001,793.66,835,391.08,6
4109,2021-07-14 11:11,802.93005,803.415,803.76,802.1001,802.4224,8545230,9703712,804.76,803.1001,793.66,835,391.08,6
4110,2021-07-14 11:12,801.93005,802.415,802.76,801.1001,801.4224,18324771,9703712,801.76,800.1001,793.66,835,391.08,6
4111,2021-07-14 11:12,801.93005,802.415,802.76,801.1001,801.4224,9589647,9703712,802.76,801.1001,793.66,835,391.08,6
4112,2021-07-14 11:13,801.93005,802.415,802.76,801.1001,801.4224,9304806,9703712,802.76,801.1001,793.66,835,391.08,6
4113,2021-07-14 11:13,802.93005,803.415,803.76,802.1001,802.4224,9494700,9703712,804.76,803.1001,793.66,835,391.08,6
4114,2021-07-14 11:14,801.93005,802.415,802.76,801.1001,801.4224,18324771,9703712,801.76,800.1001,793.66,835,391.08,6
4115,2021-07-14 11:14,802.93005,803.415,803.76,802.1001,802.4224,18989400,9703712,804.76,803.1001,793.66,835,391.08,6
4116,2021-07-14 11:15,802.40095,804.09,805.24,799.5619,799.79,5222085,9703712,806.01,800.3319,793.66,835,391.08,6
4117,2021-07-14 11:15,801.53095,803.22,804.37,798.6919,798.92,11678481,9703712,803.5,797.8219,793.66,835,391.08,6
4118,2021-07-14 11:16,801.53095,803.22,804.37,798.6919,798.92,9684594,9703712,804.37,798.6919,793.66,835,391.08,6
4119,2021-07-14 11:16,802.53095,804.22,805.37,799.6919,799.92,5696820,9703712,806.37,800.6919,793.66,835,391.08,6
4120,2021-07-14 11:17,801.53095,803.22,804.37,798.6919,798.92,7595760,9703712,803.37,797.6919,793.66,835,391.08,6
4121,2021-07-14 11:17,801.53095,803.22,804.37,798.6919,798.92,8545230,9703712,804.37,798.6919,793.66,835,391.08,6
4122,2021-07-14 11:18,801.53095,803.22,804.37,798.6919,798.92,2848410,9703712,804.37,798.6919,793.66,835,391.08,6
4123,2021-07-14 11:18,802.53095,804.22,805.37,799.6919,799.92,5222085,9703712,806.37,800.6919,793.66,835,391.08,6
4124,2021-07-14 11:19,801.53095,803.22,804.37,798.6919,798.92,9684594,9703712,803.37,797.6919,793.66,835,391.08,6
4125,2021-07-14 11:19,802.53095,804.22,805.37,799.6919,799.92,5696820,9703712,806.37,800.6919,793.66,835,391.08,6
4126,2021-07-14 11:20,798.87495,799.5201,800.6499,797.1,798.752,2183781,9703712,801.4199,797.87,793.66,835,391.08,6
4127,2021-07-14 11:20,798.87495,799.5201,800.6499,797.1,798.752,11393640,9703712,800.6499,797.1,793.66,835,391.08,6
4128,2021-07-14 11:21,799.87495,800.5201,801.6499,798.1,799.752,18324771,9703712,802.6499,799.1,793.66,835,391.08,6
4129,2021-07-14 11:21,798.87495,799.5201,800.6499,797.1,798.752,9589647,9703712,799.6499,796.1,793.66,835,391.08,6
4130,2021-07-14 11:22,798.87495,799.5201,800.6499,797.1,798.752,11583534,9703712,800.6499,797.1,793.66,835,391.08,6
4131,2021-07-14 11:22,798.87495,799.5201,800.6499,797.1,798.752,13292580,9703712,800.6499,797.1,793.66,835,391.08,6
4132,2021-07-14 11:23,799.87495,800.5201,801.6499,798.1,799.752,7595760,9703712,802.6499,799.1,793.66,835,391.08,6
4133,2021-07-14 11:23,798.87495,799.5201,800.6499,797.1,798.752,9684594,9703712,799.6499,796.1,793.66,835,391.08,6
4134,2021-07-14 11:24,799.87495,800.5201,801.6499,798.1,799.752,9589647,9703712,802.6499,799.1,793.66,835,391.08,6
4135,2021-07-14 11:24,799.87495,800.5201,801.6499,798.1,799.752,7595760,9703712,801.6499,798.1,793.66,835,391.08,6
4136,2021-07-14 11:25,799.05,798.79,799.72,798.38,798.76,5696820,9703712,800.49,799.15,793.66,835,391.08,6
4137,2021-07-14 11:25,799.05,798.79,799.72,798.38,798.76,1898940,9703712,799.72,798.38,793.66,835,391.08,6
4138,2021-07-14 11:26,800.05,799.79,800.72,799.38,799.76,9494700,9703712,801.72,800.38,793.66,835,391.08,6
4139,2021-07-14 11:26,799.05,798.79,799.72,798.38,798.76,9589647,9703712,798.72,797.38,793.66,835,391.08,6
4140,2021-07-14 11:27,799.05,798.79,799.72,798.38,798.76,18419718,9703712,799.72,798.38,793.66,835,391.08,6
4141,2021-07-14 11:27,799.05,798.79,799.72,798.38,798.76,10349223,9703712,799.72,798.38,793.66,835,391.08,6
4142,2021-07-14 11:28,800.05,799.79,800.72,799.38,799.76,11393640,9703712,801.72,800.38,793.66,835,391.08,6
4143,2021-07-14 11:28,799.05,798.79,799.72,798.38,798.76,8545230,9703712,798.72,797.38,793.66,835,391.08,6
4144,2021-07-14 11:29,800.05,799.79,800.72,799.38,799.76,18324771,9703712,801.72,800.38,793.66,835,391.08,6
4145,2021-07-14 11:29,800.05,799.79,800.72,799.38,799.76,9589647,9703712,800.72,799.38,793.66,835,391.08,6
4146,2021-07-14 11:30,797.94,799.5201,800.6499,795.2301,795.92,9304806,9703712,801.4199,796.0001,793.66,835,391.08,6
4147,2021-07-14 11:30,797.94,799.5201,800.6499,795.2301,795.92,9494700,9703712,800.6499,795.2301,793.66,835,391.08,6
4148,2021-07-14 11:30,798.94,800.5201,801.6499,796.2301,796.92,18324771,9703712,802.6499,797.2301,793.66,835,391.08,6
4149,2021-07-14 11:31,797.94,799.5201,800.6499,795.2301,795.92,18989400,9703712,799.6499,794.2301,793.66,835,391.08,6
4150,2021-07-14 11:31,797.94,799.5201,800.6499,795.2301,795.92,5222085,9703712,800.6499,795.2301,793.66,835,391.08,6
4151,2021-07-14 11:32,797.94,799.5201,800.6499,795.2301,795.92,11678481,9703712,800.6499,795.2301,793.66,835,391.08,6
4152,2021-07-14 11:32,798.94,800.5201,801.6499,796.2301,796.92,9684594,9703712,802.6499,797.2301,793.66,835,391.08,6
4153,2021-07-14 11:33,797.94,799.5201,800.6499,795.2301,795.92,5696820,9703712,799.6499,794.2301,793.66,835,391.08,6
4154,2021-07-14 11:33,798.94,800.5201,801.6499,796.2301,796.92,7595760,9703712,802.6499,797.2301,793.66,835,391.08,6
4155,2021-07-14 11:34,798.94,800.5201,801.6499,796.2301,796.92,8545230,9703712,801.6499,796.2301,793.66,835,391.08,6
4156,2021-07-14 11:35,795.78,795.7,797.2099,794.3501,796.5412,2848410,9703712,797.9799,795.1201,793.66,835,391.08,6
4157,2021-07-14 11:35,795.78,795.7,797.2099,794.3501,796.5412,5222085,9703712,797.2099,794.3501,793.66,835,391.08,6
4158,2021-07-14 11:36,796.78,796.7,798.2099,795.3501,797.5412,9684594,9703712,799.2099,796.3501,793.66,835,391.08,6
4159,2021-07-14 11:36,795.78,795.7,797.2099,794.3501,796.5412,5696820,9703712,796.2099,793.3501,793.66,835,391.08,6
4160,2021-07-14 11:37,795.78,795.7,797.2099,794.3501,796.5412,2183781,9703712,797.2099,794.3501,793.66,835,391.08,6
4161,2021-07-14 11:37,795.78,795.7,797.2099,794.3501,796.5412,11393640,9703712,797.2099,794.3501,793.66,835,391.08,6
4162,2021-07-14 11:38,796.78,796.7,798.2099,795.3501,797.5412,18324771,9703712,799.2099,796.3501,793.66,835,391.08,6
4163,2021-07-14 11:38,795.78,795.7,797.2099,794.3501,796.5412,9589647,9703712,796.2099,793.3501,793.66,835,391.08,6
4164,2021-07-14 11:39,796.78,796.7,798.2099,795.3501,797.5412,11583534,9703712,799.2099,796.3501,793.66,835,391.08,6
4165,2021-07-14 11:39,796.78,796.7,798.2099,795.3501,797.5412,13292580,9703712,798.2099,795.3501,793.66,835,391.08,6
4166,2021-07-14 11:40,795.61995,796.51,796.9399,794.3,795.7908,7595760,9703712,797.7099,795.07,793.66,835,391.08,6
4167,2021-07-14 11:40,795.61995,796.51,796.9399,794.3,795.7908,9684594,9703712,796.9399,794.3,793.66,835,391.08,6
4168,2021-07-14 11:41,796.61995,797.51,797.9399,795.3,796.7908,9589647,9703712,798.9399,796.3,793.66,835,391.08,6
4169,2021-07-14 11:41,795.61995,796.51,796.9399,794.3,795.7908,7595760,9703712,795.9399,793.3,793.66,835,391.08,6
4170,2021-07-14 11:42,795.61995,796.51,796.9399,794.3,795.7908,5696820,9703712,796.9399,794.3,793.66,835,391.08,6
4171,2021-07-14 11:42,795.61995,796.51,796.9399,794.3,795.7908,1898940,9703712,796.9399,794.3,793.66,835,391.08,6
4172,2021-07-14 11:43,796.61995,797.51,797.9399,795.3,796.7908,9494700,9703712,798.9399,796.3,793.66,835,391.08,6
4173,2021-07-14 11:43,795.61995,796.51,796.9399,794.3,795.7908,9589647,9703712,795.9399,793.3,793.66,835,391.08,6
4174,2021-07-14 11:44,796.61995,797.51,797.9399,795.3,796.7908,18419718,9703712,798.9399,796.3,793.66,835,391.08,6
4175,2021-07-14 11:44,796.61995,797.51,797.9399,795.3,796.7908,10349223,9703712,797.9399,795.3,793.66,835,391.08,6
4176,2021-07-14 11:45,795.16005,795.77,796.67,793.6501,794.9611,11393640,9703712,797.44,794.4201,793.66,835,391.08,6
4177,2021-07-14 11:45,795.16005,795.77,796.67,793.6501,794.9611,8545230,9703712,796.67,793.6501,793.66,835,391.08,6
4178,2021-07-14 11:46,796.16005,796.77,797.67,794.6501,795.9611,18324771,9703712,798.67,795.6501,793.66,835,391.08,6
4179,2021-07-14 11:46,795.16005,795.77,796.67,793.6501,794.9611,9589647,9703712,795.67,792.6501,793.66,835,391.08,6
4180,2021-07-14 11:47,795.16005,795.77,796.67,793.6501,794.9611,9304806,9703712,796.67,793.6501,793.66,835,391.08,6
4181,2021-07-14 11:47,795.16005,795.77,796.67,793.6501,794.9611,9494700,9703712,796.67,793.6501,793.66,835,391.08,6
4182,2021-07-14 11:48,796.16005,796.77,797.67,794.6501,795.9611,18324771,9703712,798.67,795.6501,793.66,835,391.08,6
4183,2021-07-14 11:48,795.16005,795.77,796.67,793.6501,794.9611,18989400,9703712,795.67,792.6501,793.66,835,391.08,6
4184,2021-07-14 11:49,796.16005,796.77,797.67,794.6501,795.9611,5222085,9703712,798.67,795.6501,793.66,835,391.08,6
4185,2021-07-14 11:49,796.16005,796.77,797.67,794.6501,795.9611,11678481,9703712,797.67,794.6501,793.66,835,391.08,6
4186,2021-07-14 11:50,794.87,795.15,795.99,793.75,794.101,9684594,9703712,796.76,794.52,793.66,835,391.08,6
4187,2021-07-14 11:50,794.87,795.15,795.99,793.75,794.101,5696820,9703712,795.99,793.75,793.66,835,391.08,6
4188,2021-07-14 11:51,794.87,795.15,795.99,793.75,794.101,7595760,9703712,795.99,793.75,793.66,835,391.08,6
4189,2021-07-14 11:51,794.87,795.15,795.99,793.75,794.101,8545230,9703712,795.99,793.75,793.66,835,391.08,6
4190,2021-07-14 11:52,793.87,794.15,794.99,792.75,793.101,2848410,9703712,793.99,791.75,793.66,835,391.08,6
4191,2021-07-14 11:52,794.87,795.15,795.99,793.75,794.101,5222085,9703712,796.99,794.75,793.66,835,391.08,6
4192,2021-07-14 11:53,794.87,795.15,795.99,793.75,794.101,9684594,9703712,795.99,793.75,793.66,835,391.08,6
4193,2021-07-14 11:53,795.87,796.15,796.99,794.75,795.101,5696820,9703712,797.99,795.75,793.66,835,391.08,6
4194,2021-07-14 11:54,796.87,797.15,797.99,795.75,796.101,2183781,9703712,798.99,796.75,793.66,835,391.08,6
4195,2021-07-14 11:54,796.87,797.15,797.99,795.75,796.101,11393640,9703712,797.99,795.75,793.66,835,391.08,6
4196,2021-07-14 11:55,792.98,794,794.45,791.51,791.565,18324771,9703712,795.22,792.28,793.66,835,391.08,6
4197,2021-07-14 11:55,792.98,794,794.45,791.51,791.565,9589647,9703712,794.45,791.51,793.66,835,391.08,6
4198,2021-07-14 11:56,792.98,794,794.45,791.51,791.565,11583534,9703712,794.45,791.51,793.66,835,391.08,6
4199,2021-07-14 11:56,792.98,794,794.45,791.51,791.565,13292580,9703712,794.45,791.51,793.66,835,391.08,6
4200,2021-07-14 11:57,791.98,793,793.45,790.51,790.565,7595760,9703712,792.45,789.51,793.66,835,391.08,6
4201,2021-07-14 11:57,792.98,794,794.45,791.51,791.565,9684594,9703712,795.45,792.51,793.66,835,391.08,6
4202,2021-07-14 11:58,792.98,794,794.45,791.51,791.565,9589647,9703712,794.45,791.51,793.66,835,391.08,6
4203,2021-07-14 11:58,793.98,795,795.45,792.51,792.565,7595760,9703712,796.45,793.51,793.66,835,391.08,6
4204,2021-07-14 11:59,794.98,796,796.45,793.51,793.565,5696820,9703712,797.45,794.51,793.66,835,391.08,6
4205,2021-07-14 11:59,794.98,796,796.45,793.51,793.565,1898940,9703712,796.45,793.51,793.66,835,391.08,6
4206,2021-07-14 12:00,793.05,795.15,795.99,790.11,790.36,9494700,9703712,796.76,790.88,793.66,835,391.08,6
4207,2021-07-14 12:00,792.05,794.15,794.99,789.11,789.36,9589647,9703712,793.99,788.11,793.66,835,391.08,6
4208,2021-07-14 12:01,792.05,794.15,794.99,789.11,789.36,18419718,9703712,794.99,789.11,793.66,835,391.08,6
4209,2021-07-14 12:01,793.05,795.15,795.99,790.11,790.36,10349223,9703712,796.99,791.11,793.66,835,391.08,6
4210,2021-07-14 12:02,792.05,794.15,794.99,789.11,789.36,11393640,9703712,793.99,788.11,793.66,835,391.08,6
4211,2021-07-14 12:02,792.05,794.15,794.99,789.11,789.36,8545230,9703712,794.99,789.11,793.66,835,391.08,6
4212,2021-07-14 12:03,792.05,794.15,794.99,789.11,789.36,18324771,9703712,794.99,789.11,793.66,835,391.08,6
4213,2021-07-14 12:03,793.05,795.15,795.99,790.11,790.36,9589647,9703712,796.99,791.11,793.66,835,391.08,6
4214,2021-07-14 12:04,792.05,794.15,794.99,789.11,789.36,9304806,9703712,793.99,788.11,793.66,835,391.08,6
4215,2021-07-14 12:04,793.05,795.15,795.99,790.11,790.36,9494700,9703712,796.99,791.11,793.66,835,391.08,6
4216,2021-07-14 12:05,792.00135,790.5127,793.49,790.5127,792.895,18324771,9703712,794.26,791.2827,793.66,835,391.08,6
4217,2021-07-14 12:05,791.14135,789.6527,792.63,789.6527,792.035,18989400,9703712,791.77,788.7927,793.66,835,391.08,6
4218,2021-07-14 12:06,791.14135,789.6527,792.63,789.6527,792.035,5222085,9703712,792.63,789.6527,793.66,835,391.08,6
